STATUS,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,Labels,AGE
C,M,Y,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15212.0,-1267.0,1,0.0,0.0,4.0,0,41.67671233
1,M,Y,Y,1.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15212.0,-1267.0,1,0.0,0.0,4.0,0,41.67671233
X,F,N,Y,0.0,292500.0,Working,Higher education,Single / not married,House / apartment,-17388.0,-1662.0,1,0.0,0.0,10.0,2,47.63835616
0,F,N,Y,0.0,292500.0,Working,Higher education,Single / not married,House / apartment,-17388.0,-1662.0,1,0.0,0.0,10.0,2,47.63835616
0,M,Y,N,0.0,153000.0,Working,Secondary / secondary special,Single / not married,With parents,-10937.0,-1144.0,1,0.0,0.0,8.0,0,29.96438356
X,M,Y,N,0.0,153000.0,Working,Secondary / secondary special,Single / not married,With parents,-10937.0,-1144.0,1,0.0,0.0,8.0,0,29.96438356
C,M,Y,N,0.0,153000.0,Working,Secondary / secondary special,Single / not married,With parents,-10937.0,-1144.0,1,0.0,0.0,8.0,0,29.96438356
1,M,Y,N,0.0,153000.0,Working,Secondary / secondary special,Single / not married,With parents,-10937.0,-1144.0,1,0.0,0.0,8.0,0,29.96438356
0,M,N,Y,0.0,112500.0,Working,Higher education,Single / not married,House / apartment,-14846.0,-6380.0,1,0.0,0.0,8.0,0,40.6739726
C,F,N,N,0.0,180000.0,Working,Higher education,Separated,House / apartment,-14127.0,-2058.0,1,0.0,0.0,0.0,0,38.70410959
0,F,N,N,0.0,180000.0,Working,Higher education,Separated,House / apartment,-14127.0,-2058.0,1,0.0,0.0,0.0,0,38.70410959
X,F,N,N,0.0,180000.0,Working,Higher education,Separated,House / apartment,-14127.0,-2058.0,1,0.0,0.0,0.0,0,38.70410959
C,F,Y,Y,1.0,279000.0,Working,Higher education,Civil marriage,House / apartment,-16187.0,-3731.0,1,0.0,0.0,10.0,2,44.34794521
0,F,Y,Y,1.0,279000.0,Working,Higher education,Civil marriage,House / apartment,-16187.0,-3731.0,1,0.0,0.0,10.0,2,44.34794521
1,F,Y,Y,1.0,279000.0,Working,Higher education,Civil marriage,House / apartment,-16187.0,-3731.0,1,0.0,0.0,10.0,2,44.34794521
C,M,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-18537.0,-354.0,1,0.0,0.0,14.0,0,50.78630137
0,M,Y,Y,0.0,225000.0,Working,Higher education,Married,House / apartment,-18537.0,-354.0,1,0.0,0.0,14.0,0,50.78630137
C,F,N,Y,0.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-15078.0,-809.0,1,0.0,0.0,11.0,0,41.30958904
0,F,N,Y,0.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-15078.0,-809.0,1,0.0,0.0,11.0,0,41.30958904
1,F,N,Y,0.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-15078.0,-809.0,1,0.0,0.0,11.0,0,41.30958904
C,M,Y,Y,0.0,337500.0,Working,Higher education,Married,With parents,-10622.0,-1175.0,1,0.0,0.0,8.0,2,29.10136986
0,M,Y,Y,0.0,337500.0,Working,Higher education,Married,With parents,-10622.0,-1175.0,1,0.0,0.0,8.0,2,29.10136986
C,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21867.0,-3611.0,1,0.0,0.0,8.0,0,59.90958904
0,M,N,Y,0.0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-21867.0,-3611.0,1,0.0,0.0,8.0,0,59.90958904
C,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295.0,-3700.0,1,0.0,0.0,8.0,0,55.60273973
X,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295.0,-3700.0,1,0.0,0.0,8.0,0,55.60273973
0,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295.0,-3700.0,1,0.0,0.0,8.0,0,55.60273973
2,F,N,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20295.0,-3700.0,1,0.0,0.0,8.0,0,55.60273973
C,M,Y,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20768.0,-3519.0,1,0.0,0.0,8.0,0,56.89863014
0,M,Y,Y,0.0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20768.0,-3519.0,1,0.0,0.0,8.0,0,56.89863014
C,F,N,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359.0,1,0.0,0.0,14.0,0,45.49315068
0,F,N,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359.0,1,0.0,0.0,14.0,0,45.49315068
1,F,N,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359.0,1,0.0,0.0,14.0,0,45.49315068
X,F,N,Y,0.0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16605.0,-1359.0,1,0.0,0.0,14.0,0,45.49315068
C,M,Y,N,0.0,157500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-8466.0,-1236.0,1,0.0,0.0,8.0,0,23.19452055
0,M,Y,N,0.0,157500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-8466.0,-1236.0,1,0.0,0.0,8.0,0,23.19452055
1,M,Y,N,0.0,157500.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-8466.0,-1236.0,1,0.0,0.0,8.0,0,23.19452055
C,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12699.0,-2484.0,1,0.0,0.0,3.0,0,34.79178082
1,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12699.0,-2484.0,1,0.0,0.0,3.0,0,34.79178082
0,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12699.0,-2484.0,1,0.0,0.0,3.0,0,34.79178082
X,F,N,Y,0.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12699.0,-2484.0,1,0.0,0.0,3.0,0,34.79178082
0,F,N,Y,0.0,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21578.0,3860.5,1,0.0,0.0,1.0,1,59.11780822
X,F,N,Y,0.0,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21578.0,3860.5,1,0.0,0.0,1.0,1,59.11780822
C,F,N,Y,0.0,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21578.0,3860.5,1,0.0,0.0,1.0,1,59.11780822
1,F,N,Y,0.0,270000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21578.0,3860.5,1,0.0,0.0,1.0,1,59.11780822
0,M,Y,N,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762.0,-2484.0,1,0.0,0.0,8.0,0,48.6630137
X,M,Y,N,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762.0,-2484.0,1,0.0,0.0,8.0,0,48.6630137
C,M,Y,N,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762.0,-2484.0,1,0.0,0.0,8.0,0,48.6630137
0,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093.0,1,0.0,0.0,8.0,0,26.69315068
X,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093.0,1,0.0,0.0,8.0,0,26.69315068
C,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093.0,1,0.0,0.0,8.0,0,26.69315068
1,M,N,Y,0.0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9743.0,-3093.0,1,0.0,0.0,8.0,0,26.69315068
0,F,Y,Y,0.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18893.0,-2423.0,1,0.0,0.0,3.0,0,51.76164384
C,F,Y,Y,0.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18893.0,-2423.0,1,0.0,0.0,3.0,0,51.76164384
X,F,Y,Y,0.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18893.0,-2423.0,1,0.0,0.0,3.0,0,51.76164384
1,F,Y,Y,0.0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-18893.0,-2423.0,1,0.0,0.0,3.0,0,51.76164384
C,F,N,Y,1.0,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14069.0,-3093.0,1,0.0,0.0,0.0,0,38.54520548
0,F,N,Y,1.0,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14069.0,-3093.0,1,0.0,0.0,0.0,0,38.54520548
2,F,N,Y,1.0,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14069.0,-3093.0,1,0.0,0.0,0.0,0,38.54520548
1,F,N,Y,1.0,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14069.0,-3093.0,1,0.0,0.0,0.0,0,38.54520548
X,F,N,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23458.0,3860.5,1,0.0,0.0,1.0,1,64.26849315
0,F,N,Y,0.0,225000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23458.0,3860.5,1,0.0,0.0,1.0,1,64.26849315
C,F,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13248.0,-2605.0,1,0.0,0.0,0.0,0,36.29589041
0,F,Y,Y,2.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13248.0,-2605.0,1,0.0,0.0,0.0,0,36.29589041
C,F,N,Y,2.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-11506.0,-2331.0,1,0.0,0.0,14.0,0,31.52328767
0,F,N,Y,2.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-11506.0,-2331.0,1,0.0,0.0,14.0,0,31.52328767
X,F,N,Y,2.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-11506.0,-2331.0,1,0.0,0.0,14.0,0,31.52328767
1,F,N,Y,2.0,270000.0,Commercial associate,Higher education,Married,House / apartment,-11506.0,-2331.0,1,0.0,0.0,14.0,0,31.52328767
C,F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18195.0,-7583.5,1,0.0,0.0,6.0,0,49.84931507
0,F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18195.0,-7583.5,1,0.0,0.0,6.0,0,49.84931507
1,F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18195.0,-7583.5,1,0.0,0.0,6.0,0,49.84931507
0,M,N,Y,0.0,380250.0,State servant,Secondary / secondary special,Married,House / apartment,-17380.0,-6594.0,1,0.0,0.0,3.0,2,47.61643836
X,M,N,Y,0.0,380250.0,State servant,Secondary / secondary special,Married,House / apartment,-17380.0,-6594.0,1,0.0,0.0,3.0,2,47.61643836
C,M,N,Y,0.0,380250.0,State servant,Secondary / secondary special,Married,House / apartment,-17380.0,-6594.0,1,0.0,0.0,3.0,2,47.61643836
X,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10576.0,-901.0,1,0.0,0.0,8.0,0,28.97534247
0,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10576.0,-901.0,1,0.0,0.0,8.0,0,28.97534247
0,M,N,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8186.0,-597.0,1,0.0,0.0,14.0,0,22.42739726
X,M,N,Y,0.0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8186.0,-597.0,1,0.0,0.0,14.0,0,22.42739726
0,F,N,N,1.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17929.0,-6288.0,1,0.0,0.0,14.0,0,49.12054795
X,F,N,N,1.0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17929.0,-6288.0,1,0.0,0.0,14.0,0,49.12054795
C,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577.0,3860.5,1,0.0,0.0,1.0,1,56.37534247
0,F,N,Y,0.0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20577.0,3860.5,1,0.0,0.0,1.0,1,56.37534247
0,F,Y,Y,0.0,103500.0,Pensioner,Higher education,Civil marriage,House / apartment,-23002.0,3860.5,1,0.0,0.0,1.0,1,63.01917808
X,F,Y,Y,0.0,103500.0,Pensioner,Higher education,Civil marriage,House / apartment,-23002.0,3860.5,1,0.0,0.0,1.0,1,63.01917808
C,F,N,Y,0.0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23639.0,3860.5,1,0.0,0.0,1.0,1,64.76438356
0,F,N,Y,0.0,81000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23639.0,3860.5,1,0.0,0.0,1.0,1,64.76438356
C,F,N,Y,1.0,180000.0,Working,Higher education,Married,House / apartment,-11199.0,-2576.0,1,0.0,0.0,5.0,0,30.68219178
0,F,N,Y,1.0,180000.0,Working,Higher education,Married,House / apartment,-11199.0,-2576.0,1,0.0,0.0,5.0,0,30.68219178
X,F,Y,Y,1.0,247500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13466.0,-1328.0,1,0.0,0.0,0.0,0,36.89315068
C,F,N,N,0.0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,-413.0,1,0.0,0.0,3.0,0,42.08219178
0,F,N,N,0.0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,-413.0,1,0.0,0.0,3.0,0,42.08219178
X,F,N,N,0.0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,-413.0,1,0.0,0.0,3.0,0,42.08219178
1,F,N,N,0.0,135000.0,Commercial associate,Higher education,Married,With parents,-15360.0,-413.0,1,0.0,0.0,3.0,0,42.08219178
0,M,N,Y,0.0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19150.0,-7415.0,1,0.0,0.0,10.0,0,52.46575342
X,M,N,Y,0.0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19150.0,-7415.0,1,0.0,0.0,10.0,0,52.46575342
C,M,N,Y,0.0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19150.0,-7415.0,1,0.0,0.0,10.0,0,52.46575342
1,M,N,Y,0.0,216000.0,Commercial associate,Higher education,Married,House / apartment,-19150.0,-7415.0,1,0.0,0.0,10.0,0,52.46575342
X,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10314.0,-962.0,1,0.0,0.0,14.0,0,28.25753425
0,M,Y,Y,0.0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10314.0,-962.0,1,0.0,0.0,14.0,0,28.25753425
0,F,N,N,0.0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17826.0,-201.0,1,0.0,0.0,8.0,0,48.83835616
X,M,N,N,0.0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-8509.0,-201.0,1,0.0,0.0,4.0,0,23.31232877
0,M,N,N,0.0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-8509.0,-201.0,1,0.0,0.0,4.0,0,23.31232877
1,M,N,N,0.0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-8509.0,-201.0,1,0.0,0.0,4.0,0,23.31232877
C,F,Y,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19895.0,3860.5,1,0.0,0.0,1.0,1,54.50684932
0,F,Y,Y,0.0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19895.0,3860.5,1,0.0,0.0,1.0,1,54.50684932
0,F,N,Y,0.0,225000.0,Working,Higher education,Single / not married,House / apartment,-13813.0,-3366.0,1,0.0,0.0,0.0,0,37.84383562
X,F,N,Y,0.0,225000.0,Working,Higher education,Single / not married,House / apartment,-13813.0,-3366.0,1,0.0,0.0,0.0,0,37.84383562
C,F,N,Y,0.0,225000.0,Working,Higher education,Single / not married,House / apartment,-13813.0,-3366.0,1,0.0,0.0,0.0,0,37.84383562
C,F,N,Y,1.0,185400.0,Working,Higher education,Married,House / apartment,-14817.0,-413.0,1,0.0,0.0,3.0,0,40.59452055
0,F,N,Y,1.0,185400.0,Working,Higher education,Married,House / apartment,-14817.0,-413.0,1,0.0,0.0,3.0,0,40.59452055
X,F,N,Y,1.0,185400.0,Working,Higher education,Married,House / apartment,-14817.0,-413.0,1,0.0,0.0,3.0,0,40.59452055
C,F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16024.0,-171.0,1,0.0,0.0,8.0,0,43.90136986
X,F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16024.0,-171.0,1,0.0,0.0,8.0,0,43.90136986
0,F,N,Y,0.0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16024.0,-171.0,1,0.0,0.0,8.0,0,43.90136986
C,F,Y,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591.0,-3246.0,1,0.0,0.0,14.0,0,37.23561644
0,F,Y,Y,1.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591.0,-3246.0,1,0.0,0.0,14.0,0,37.23561644
C,F,N,Y,0.0,238500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17100.0,-1236.0,1,0.0,0.0,3.0,0,46.84931507
0,F,N,Y,0.0,238500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17100.0,-1236.0,1,0.0,0.0,3.0,0,46.84931507
C,F,Y,Y,0.0,135000.0,Pensioner,Higher education,Married,House / apartment,-20228.0,3860.5,1,0.0,0.0,1.0,1,55.41917808
0,F,Y,Y,0.0,135000.0,Pensioner,Higher education,Married,House / apartment,-20228.0,3860.5,1,0.0,0.0,1.0,1,55.41917808
X,F,Y,Y,0.0,135000.0,Pensioner,Higher education,Married,House / apartment,-20228.0,3860.5,1,0.0,0.0,1.0,1,55.41917808
C,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
0,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
1,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
2,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
4,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
3,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
X,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
C,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
0,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
1,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
2,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
4,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
3,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
X,F,Y,Y,0.0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,-11210.0,-1724.0,1,0.0,0.0,0.0,0,30.71232877
C,F,Y,Y,2.5,292500.0,Working,Secondary / secondary special,Married,House / apartment,-11408.0,-1023.0,1,0.0,0.0,3.0,2,31.25479452
0,F,Y,Y,2.5,292500.0,Working,Secondary / secondary special,Married,House / apartment,-11408.0,-1023.0,1,0.0,0.0,3.0,2,31.25479452
X,M,N,N,2.5,135000.0,Working,Secondary / secondary special,Married,With parents,-11757.0,-658.0,1,0.0,0.0,8.0,0,32.2109589
0,M,N,N,2.5,135000.0,Working,Secondary / secondary special,Married,With parents,-11757.0,-658.0,1,0.0,0.0,8.0,0,32.2109589
C,F,Y,Y,0.0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330.0,-962.0,1,0.0,0.0,14.0,0,47.47945205
0,F,Y,Y,0.0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330.0,-962.0,1,0.0,0.0,14.0,0,47.47945205
X,F,Y,Y,0.0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330.0,-962.0,1,0.0,0.0,14.0,0,47.47945205
X,F,N,N,1.0,67500.0,Working,Secondary / secondary special,Married,With parents,-10565.0,-2970.0,1,0.0,0.0,11.0,0,28.94520548
C,F,N,N,1.0,67500.0,Working,Secondary / secondary special,Married,With parents,-10565.0,-2970.0,1,0.0,0.0,11.0,0,28.94520548
0,F,N,N,1.0,67500.0,Working,Secondary / secondary special,Married,With parents,-10565.0,-2970.0,1,0.0,0.0,11.0,0,28.94520548
C,F,Y,Y,0.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11836.0,-4646.0,1,0.0,0.0,11.0,0,32.42739726
0,F,Y,Y,0.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11836.0,-4646.0,1,0.0,0.0,11.0,0,32.42739726
1,F,Y,Y,0.0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11836.0,-4646.0,1,0.0,0.0,11.0,0,32.42739726
0,M,Y,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14827.0,-4037.0,1,0.0,0.0,6.0,0,40.62191781
X,M,Y,Y,0.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14827.0,-4037.0,1,0.0,0.0,6.0,0,40.62191781
C,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21068.0,3860.5,1,0.0,0.0,1.0,1,57.72054795
0,F,N,Y,0.0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21068.0,3860.5,1,0.0,0.0,1.0,1,57.72054795
C,F,N,Y,0.0,261000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21774.0,3860.5,1,0.0,0.0,1.0,1,59.65479452
